ddid,tid,did
17282,85,765
17283,48,765
17284,72,765
17285,99,765
17286,45,765
17287,69,765
17288,32,765
17289,10,765
17290,16,765
17291,101,765
17292,78,765
17293,49,765
17294,12,765
17295,79,765
17296,62,765
17297,95,765
17298,11,765
17299,40,765
17300,3,765
17301,96,765
17302,83,765
17303,14,765
17304,60,765
17305,84,765
17306,46,765
17307,92,765
17308,2,765
17309,98,765
17310,4,765
17311,61,765
17312,34,765
17313,22,765
17314,85,544
17315,48,544
17316,72,544
17317,99,544
17318,45,544
17319,69,544
17320,32,544
17321,10,544
17322,16,544
17323,101,544
17324,78,544
17325,49,544
17326,12,544
17327,79,544
17328,62,544
17329,95,544
17330,11,544
17331,40,544
17332,3,544
17333,96,544
17334,83,544
17335,14,544
17336,60,544
17337,84,544
17338,46,544
17339,92,544
17340,2,544
17341,98,544
17342,4,544
17343,61,544
17344,34,544
17345,22,544
17346,20,110
17347,97,110
17348,30,110
17349,14,110
17350,81,110
17351,32,110
17352,48,110
17353,45,110
17354,79,110
17355,11,110
17356,59,110
17357,60,110
17358,74,110
17359,35,110
17360,72,110
17361,8,110
17362,21,110
17363,56,110
17364,34,110
17365,84,110
17366,17,110
17367,101,110
17368,67,110
17369,77,110
17370,15,110
17371,88,110
17372,63,110
17373,7,110
17374,85,110
17375,38,110
17376,96,110
17377,68,110
17378,75,110
17379,42,110
17380,95,110
17381,54,110
17382,29,110
17383,58,110
17384,16,110
17385,25,142
17386,7,142
17387,59,142
17388,94,142
17389,71,142
17390,101,142
17391,23,142
17392,9,142
17393,79,142
17394,52,142
17395,4,142
17396,100,142
17397,11,142
17398,84,142
17399,58,142
17400,10,142
17401,45,142
17402,77,142
17403,75,142
17404,0,142
17405,35,142
17406,67,142
17407,98,142
17408,69,142
17409,1,142
17410,38,142
17411,30,142
17412,85,142
17413,13,142
17414,60,142
17415,34,142
17416,82,142
17417,90,142
17418,22,79
17419,88,79
17420,72,79
17421,13,79
17422,91,79
17423,62,79
17424,35,79
17425,74,79
17426,16,79
17427,23,79
17428,2,79
17429,45,79
17430,32,79
17431,63,79
17432,11,79
17433,77,79
17434,61,79
17435,84,79
17436,39,79
17437,5,79
17438,26,79
17439,58,79
17440,27,79
17441,21,79
17442,96,79
17443,97,79
17444,101,79
17445,92,79
17446,12,79
17447,93,79
17448,85,79
17449,14,79
17450,17,79
17451,51,79
17452,83,79
17453,0,79
17454,20,40
17455,97,40
17456,30,40
17457,14,40
17458,81,40
17459,32,40
17460,48,40
17461,45,40
17462,79,40
17463,11,40
17464,59,40
17465,60,40
17466,74,40
17467,35,40
17468,72,40
17469,8,40
17470,21,40
17471,56,40
17472,34,40
17473,84,40
17474,17,40
17475,101,40
17476,67,40
17477,77,40
17478,15,40
17479,88,40
17480,63,40
17481,7,40
17482,85,40
17483,38,40
17484,96,40
17485,68,40
17486,75,40
17487,42,40
17488,95,40
17489,54,40
17490,29,40
17491,58,40
17492,16,40
17493,33,508
17494,50,508
17495,57,508
17496,66,508
17497,65,508
17498,31,508
17499,73,508
17500,18,508
17501,41,508
17502,43,508
17503,53,508
17504,64,508
17505,87,508
17506,89,508
17507,44,508
17508,76,888
17509,24,888
17510,86,888
17511,36,888
17512,70,888
17513,80,888
17514,55,888
17515,76,453
17516,24,453
17517,86,453
17518,36,453
17519,70,453
17520,80,453
17521,55,453
17522,33,250
17523,50,250
17524,57,250
17525,66,250
17526,65,250
17527,31,250
17528,73,250
17529,18,250
17530,41,250
17531,43,250
17532,53,250
17533,64,250
17534,87,250
17535,89,250
17536,44,250
17537,85,278
17538,48,278
17539,72,278
17540,99,278
17541,45,278
17542,69,278
17543,32,278
17544,10,278
17545,16,278
17546,101,278
17547,78,278
17548,49,278
17549,12,278
17550,79,278
17551,62,278
17552,95,278
17553,11,278
17554,40,278
17555,3,278
17556,96,278
17557,83,278
17558,14,278
17559,60,278
17560,84,278
17561,46,278
17562,92,278
17563,2,278
17564,98,278
17565,4,278
17566,61,278
17567,34,278
17568,22,278
17569,83,504
17570,27,504
17571,100,504
17572,71,504
17573,47,504
17574,69,504
17575,88,504
17576,21,504
17577,46,504
17578,96,504
17579,6,504
17580,91,504
17581,90,504
17582,82,504
17583,74,504
17584,30,504
17585,15,504
17586,20,504
17587,22,504
17588,38,504
17589,0,504
17590,35,504
17591,26,504
17592,40,504
17593,78,504
17594,3,504
17595,37,504
17596,10,504
17597,59,504
17598,5,504
17599,67,504
17600,99,504
17601,81,504
17602,4,504
17603,42,504
17604,61,504
17605,9,504
17606,83,571
17607,27,571
17608,100,571
17609,71,571
17610,47,571
17611,69,571
17612,88,571
17613,21,571
17614,46,571
17615,96,571
17616,6,571
17617,91,571
17618,90,571
17619,82,571
17620,74,571
17621,30,571
17622,15,571
17623,20,571
17624,22,571
17625,38,571
17626,0,571
17627,35,571
17628,26,571
17629,40,571
17630,78,571
17631,3,571
17632,37,571
17633,10,571
17634,59,571
17635,5,571
17636,67,571
17637,99,571
17638,81,571
17639,4,571
17640,42,571
17641,61,571
17642,9,571
17643,76,978
17644,24,978
17645,86,978
17646,36,978
17647,70,978
17648,80,978
17649,55,978
17650,81,772
17651,58,772
17652,63,772
17653,40,772
17654,32,772
17655,23,772
17656,61,772
17657,72,772
17658,68,772
17659,9,772
17660,15,772
17661,0,772
17662,82,772
17663,14,772
17664,62,772
17665,27,772
17666,47,772
17667,4,772
17668,93,772
17669,22,772
17670,16,772
17671,74,772
17672,39,772
17673,46,772
17674,49,772
17675,6,772
17676,10,772
17677,2,772
17678,83,772
17679,79,772
17680,38,772
17681,5,772
17682,34,772
17683,76,576
17684,24,576
17685,86,576
17686,36,576
17687,70,576
17688,80,576
17689,55,576
17690,33,1052
17691,50,1052
17692,57,1052
17693,66,1052
17694,65,1052
17695,31,1052
17696,73,1052
17697,18,1052
17698,41,1052
17699,43,1052
17700,53,1052
17701,64,1052
17702,87,1052
17703,89,1052
17704,44,1052
17705,22,777
17706,88,777
17707,72,777
17708,13,777
17709,91,777
17710,62,777
17711,35,777
17712,74,777
17713,16,777
17714,23,777
17715,2,777
17716,45,777
17717,32,777
17718,63,777
17719,11,777
17720,77,777
17721,61,777
17722,84,777
17723,39,777
17724,5,777
17725,26,777
17726,58,777
17727,27,777
17728,21,777
17729,96,777
17730,97,777
17731,101,777
17732,92,777
17733,12,777
17734,93,777
17735,85,777
17736,14,777
17737,17,777
17738,51,777
17739,83,777
17740,0,777
17741,85,357
17742,48,357
17743,72,357
17744,99,357
17745,45,357
17746,69,357
17747,32,357
17748,10,357
17749,16,357
17750,101,357
17751,78,357
17752,49,357
17753,12,357
17754,79,357
17755,62,357
17756,95,357
17757,11,357
17758,40,357
17759,3,357
17760,96,357
17761,83,357
17762,14,357
17763,60,357
17764,84,357
17765,46,357
17766,92,357
17767,2,357
17768,98,357
17769,4,357
17770,61,357
17771,34,357
17772,22,357
17773,76,51
17774,24,51
17775,86,51
17776,36,51
17777,70,51
17778,80,51
17779,55,51
17780,22,847
17781,88,847
17782,72,847
17783,13,847
17784,91,847
17785,62,847
17786,35,847
17787,74,847
17788,16,847
17789,23,847
17790,2,847
17791,45,847
17792,32,847
17793,63,847
17794,11,847
17795,77,847
17796,61,847
17797,84,847
17798,39,847
17799,5,847
17800,26,847
17801,58,847
17802,27,847
17803,21,847
17804,96,847
17805,97,847
17806,101,847
17807,92,847
17808,12,847
17809,93,847
17810,85,847
17811,14,847
17812,17,847
17813,51,847
17814,83,847
17815,0,847
17816,76,327
17817,24,327
17818,86,327
17819,36,327
17820,70,327
17821,80,327
17822,55,327
17823,83,1042
17824,27,1042
17825,100,1042
17826,71,1042
17827,47,1042
17828,69,1042
17829,88,1042
17830,21,1042
17831,46,1042
17832,96,1042
17833,6,1042
17834,91,1042
17835,90,1042
17836,82,1042
17837,74,1042
17838,30,1042
17839,15,1042
17840,20,1042
17841,22,1042
17842,38,1042
17843,0,1042
17844,35,1042
17845,26,1042
17846,40,1042
17847,78,1042
17848,3,1042
17849,37,1042
17850,10,1042
17851,59,1042
17852,5,1042
17853,67,1042
17854,99,1042
17855,81,1042
17856,4,1042
17857,42,1042
17858,61,1042
17859,9,1042
17860,85,433
17861,48,433
17862,72,433
17863,99,433
17864,45,433
17865,69,433
17866,32,433
17867,10,433
17868,16,433
17869,101,433
17870,78,433
17871,49,433
17872,12,433
17873,79,433
17874,62,433
17875,95,433
17876,11,433
17877,40,433
17878,3,433
17879,96,433
17880,83,433
17881,14,433
17882,60,433
17883,84,433
17884,46,433
17885,92,433
17886,2,433
17887,98,433
17888,4,433
17889,61,433
17890,34,433
17891,22,433
17892,22,509
17893,88,509
17894,72,509
17895,13,509
17896,91,509
17897,62,509
17898,35,509
17899,74,509
17900,16,509
17901,23,509
17902,2,509
17903,45,509
17904,32,509
17905,63,509
17906,11,509
17907,77,509
17908,61,509
17909,84,509
17910,39,509
17911,5,509
17912,26,509
17913,58,509
17914,27,509
17915,21,509
17916,96,509
17917,97,509
17918,101,509
17919,92,509
17920,12,509
17921,93,509
17922,85,509
17923,14,509
17924,17,509
17925,51,509
17926,83,509
17927,0,509
17928,84,98
17929,19,98
17930,59,98
17931,101,98
17932,88,98
17933,35,98
17934,96,98
17935,94,98
17936,29,98
17937,79,98
17938,28,98
17939,27,98
17940,15,98
17941,93,98
17942,62,98
17943,2,98
17944,25,98
17945,83,98
17946,26,98
17947,74,98
17948,13,98
17949,91,98
17950,52,98
17951,54,98
17952,95,98
17953,47,98
17954,84,186
17955,19,186
17956,59,186
17957,101,186
17958,88,186
17959,35,186
17960,96,186
17961,94,186
17962,29,186
17963,79,186
17964,28,186
17965,27,186
17966,15,186
17967,93,186
17968,62,186
17969,2,186
17970,25,186
17971,83,186
17972,26,186
17973,74,186
17974,13,186
17975,91,186
17976,52,186
17977,54,186
17978,95,186
17979,47,186
17980,25,1084
17981,7,1084
17982,59,1084
17983,94,1084
17984,71,1084
17985,101,1084
17986,23,1084
17987,9,1084
17988,79,1084
17989,52,1084
17990,4,1084
17991,100,1084
17992,11,1084
17993,84,1084
17994,58,1084
17995,10,1084
17996,45,1084
17997,77,1084
17998,75,1084
17999,0,1084
18000,35,1084
18001,67,1084
18002,98,1084
18003,69,1084
18004,1,1084
18005,38,1084
18006,30,1084
18007,85,1084
18008,13,1084
18009,60,1084
18010,34,1084
18011,82,1084
18012,90,1084
18013,67,384
18014,72,384
18015,10,384
18016,93,384
18017,37,384
18018,62,384
18019,28,384
18020,40,384
18021,58,384
18022,1,384
18023,2,384
18024,45,384
18025,19,384
18026,5,384
18027,90,384
18028,14,384
18029,95,384
18030,34,384
18031,82,384
18032,77,384
18033,97,384
18034,52,384
18035,69,384
18036,51,384
18037,0,384
18038,13,384
18039,17,384
18040,8,384
18041,29,384
18042,30,384
18043,16,384
18044,60,384
18045,56,384
18046,20,739
18047,97,739
18048,30,739
18049,14,739
18050,81,739
18051,32,739
18052,48,739
18053,45,739
18054,79,739
18055,11,739
18056,59,739
18057,60,739
18058,74,739
18059,35,739
18060,72,739
18061,8,739
18062,21,739
18063,56,739
18064,34,739
18065,84,739
18066,17,739
18067,101,739
18068,67,739
18069,77,739
18070,15,739
18071,88,739
18072,63,739
18073,7,739
18074,85,739
18075,38,739
18076,96,739
18077,68,739
18078,75,739
18079,42,739
18080,95,739
18081,54,739
18082,29,739
18083,58,739
18084,16,739
18085,25,1004
18086,7,1004
18087,59,1004
18088,94,1004
18089,71,1004
18090,101,1004
18091,23,1004
18092,9,1004
18093,79,1004
18094,52,1004
18095,4,1004
18096,100,1004
18097,11,1004
18098,84,1004
18099,58,1004
18100,10,1004
18101,45,1004
18102,77,1004
18103,75,1004
18104,0,1004
18105,35,1004
18106,67,1004
18107,98,1004
18108,69,1004
18109,1,1004
18110,38,1004
18111,30,1004
18112,85,1004
18113,13,1004
18114,60,1004
18115,34,1004
18116,82,1004
18117,90,1004
18118,81,315
18119,58,315
18120,63,315
18121,40,315
18122,32,315
18123,23,315
18124,61,315
18125,72,315
18126,68,315
18127,9,315
18128,15,315
18129,0,315
18130,82,315
18131,14,315
18132,62,315
18133,27,315
18134,47,315
18135,4,315
18136,93,315
18137,22,315
18138,16,315
18139,74,315
18140,39,315
18141,46,315
18142,49,315
18143,6,315
18144,10,315
18145,2,315
18146,83,315
18147,79,315
18148,38,315
18149,5,315
18150,34,315
18151,22,1027
18152,88,1027
18153,72,1027
18154,13,1027
18155,91,1027
18156,62,1027
18157,35,1027
18158,74,1027
18159,16,1027
18160,23,1027
18161,2,1027
18162,45,1027
18163,32,1027
18164,63,1027
18165,11,1027
18166,77,1027
18167,61,1027
18168,84,1027
18169,39,1027
18170,5,1027
18171,26,1027
18172,58,1027
18173,27,1027
18174,21,1027
18175,96,1027
18176,97,1027
18177,101,1027
18178,92,1027
18179,12,1027
18180,93,1027
18181,85,1027
18182,14,1027
18183,17,1027
18184,51,1027
18185,83,1027
18186,0,1027
18187,25,957
18188,7,957
18189,59,957
18190,94,957
18191,71,957
18192,101,957
18193,23,957
18194,9,957
18195,79,957
18196,52,957
18197,4,957
18198,100,957
18199,11,957
18200,84,957
18201,58,957
18202,10,957
18203,45,957
18204,77,957
18205,75,957
18206,0,957
18207,35,957
18208,67,957
18209,98,957
18210,69,957
18211,1,957
18212,38,957
18213,30,957
18214,85,957
18215,13,957
18216,60,957
18217,34,957
18218,82,957
18219,90,957
18220,84,486
18221,19,486
18222,59,486
18223,101,486
18224,88,486
18225,35,486
18226,96,486
18227,94,486
18228,29,486
18229,79,486
18230,28,486
18231,27,486
18232,15,486
18233,93,486
18234,62,486
18235,2,486
18236,25,486
18237,83,486
18238,26,486
18239,74,486
18240,13,486
18241,91,486
18242,52,486
18243,54,486
18244,95,486
18245,47,486
18246,33,796
18247,50,796
18248,57,796
18249,66,796
18250,65,796
18251,31,796
18252,73,796
18253,18,796
18254,41,796
18255,43,796
18256,53,796
18257,64,796
18258,87,796
18259,89,796
18260,44,796
18261,81,119
18262,58,119
18263,63,119
18264,40,119
18265,32,119
18266,23,119
18267,61,119
18268,72,119
18269,68,119
18270,9,119
18271,15,119
18272,0,119
18273,82,119
18274,14,119
18275,62,119
18276,27,119
18277,47,119
18278,4,119
18279,93,119
18280,22,119
18281,16,119
18282,74,119
18283,39,119
18284,46,119
18285,49,119
18286,6,119
18287,10,119
18288,2,119
18289,83,119
18290,79,119
18291,38,119
18292,5,119
18293,34,119
18294,81,977
18295,58,977
18296,63,977
18297,40,977
18298,32,977
18299,23,977
18300,61,977
18301,72,977
18302,68,977
18303,9,977
18304,15,977
18305,0,977
18306,82,977
18307,14,977
18308,62,977
18309,27,977
18310,47,977
18311,4,977
18312,93,977
18313,22,977
18314,16,977
18315,74,977
18316,39,977
18317,46,977
18318,49,977
18319,6,977
18320,10,977
18321,2,977
18322,83,977
18323,79,977
18324,38,977
18325,5,977
18326,34,977
18327,33,771
18328,50,771
18329,57,771
18330,66,771
18331,65,771
18332,31,771
18333,73,771
18334,18,771
18335,41,771
18336,43,771
18337,53,771
18338,64,771
18339,87,771
18340,89,771
18341,44,771
18342,22,1069
18343,88,1069
18344,72,1069
18345,13,1069
18346,91,1069
18347,62,1069
18348,35,1069
18349,74,1069
18350,16,1069
18351,23,1069
18352,2,1069
18353,45,1069
18354,32,1069
18355,63,1069
18356,11,1069
18357,77,1069
18358,61,1069
18359,84,1069
18360,39,1069
18361,5,1069
18362,26,1069
18363,58,1069
18364,27,1069
18365,21,1069
18366,96,1069
18367,97,1069
18368,101,1069
18369,92,1069
18370,12,1069
18371,93,1069
18372,85,1069
18373,14,1069
18374,17,1069
18375,51,1069
18376,83,1069
18377,0,1069
18378,81,185
18379,58,185
18380,63,185
18381,40,185
18382,32,185
18383,23,185
18384,61,185
18385,72,185
18386,68,185
18387,9,185
18388,15,185
18389,0,185
18390,82,185
18391,14,185
18392,62,185
18393,27,185
18394,47,185
18395,4,185
18396,93,185
18397,22,185
18398,16,185
18399,74,185
18400,39,185
18401,46,185
18402,49,185
18403,6,185
18404,10,185
18405,2,185
18406,83,185
18407,79,185
18408,38,185
18409,5,185
18410,34,185
18411,85,839
18412,48,839
18413,72,839
18414,99,839
18415,45,839
18416,69,839
18417,32,839
18418,10,839
18419,16,839
18420,101,839
18421,78,839
18422,49,839
18423,12,839
18424,79,839
18425,62,839
18426,95,839
18427,11,839
18428,40,839
18429,3,839
18430,96,839
18431,83,839
18432,14,839
18433,60,839
18434,84,839
18435,46,839
18436,92,839
18437,2,839
18438,98,839
18439,4,839
18440,61,839
18441,34,839
18442,22,839
18443,22,201
18444,88,201
18445,72,201
18446,13,201
18447,91,201
18448,62,201
18449,35,201
18450,74,201
18451,16,201
18452,23,201
18453,2,201
18454,45,201
18455,32,201
18456,63,201
18457,11,201
18458,77,201
18459,61,201
18460,84,201
18461,39,201
18462,5,201
18463,26,201
18464,58,201
18465,27,201
18466,21,201
18467,96,201
18468,97,201
18469,101,201
18470,92,201
18471,12,201
18472,93,201
18473,85,201
18474,14,201
18475,17,201
18476,51,201
18477,83,201
18478,0,201
18479,22,83
18480,88,83
18481,72,83
18482,13,83
18483,91,83
18484,62,83
18485,35,83
18486,74,83
18487,16,83
18488,23,83
18489,2,83
18490,45,83
18491,32,83
18492,63,83
18493,11,83
18494,77,83
18495,61,83
18496,84,83
18497,39,83
18498,5,83
18499,26,83
18500,58,83
18501,27,83
18502,21,83
18503,96,83
18504,97,83
18505,101,83
18506,92,83
18507,12,83
18508,93,83
18509,85,83
18510,14,83
18511,17,83
18512,51,83
18513,83,83
18514,0,83
18515,83,545
18516,27,545
18517,100,545
18518,71,545
18519,47,545
18520,69,545
18521,88,545
18522,21,545
18523,46,545
18524,96,545
18525,6,545
18526,91,545
18527,90,545
18528,82,545
18529,74,545
18530,30,545
18531,15,545
18532,20,545
18533,22,545
18534,38,545
18535,0,545
18536,35,545
18537,26,545
18538,40,545
18539,78,545
18540,3,545
18541,37,545
18542,10,545
18543,59,545
18544,5,545
18545,67,545
18546,99,545
18547,81,545
18548,4,545
18549,42,545
18550,61,545
18551,9,545
18552,81,663
18553,58,663
18554,63,663
18555,40,663
18556,32,663
18557,23,663
18558,61,663
18559,72,663
18560,68,663
18561,9,663
18562,15,663
18563,0,663
18564,82,663
18565,14,663
18566,62,663
18567,27,663
18568,47,663
18569,4,663
18570,93,663
18571,22,663
18572,16,663
18573,74,663
18574,39,663
18575,46,663
18576,49,663
18577,6,663
18578,10,663
18579,2,663
18580,83,663
18581,79,663
18582,38,663
18583,5,663
18584,34,663
18585,67,289
18586,72,289
18587,10,289
18588,93,289
18589,37,289
18590,62,289
18591,28,289
18592,40,289
18593,58,289
18594,1,289
18595,2,289
18596,45,289
18597,19,289
18598,5,289
18599,90,289
18600,14,289
18601,95,289
18602,34,289
18603,82,289
18604,77,289
18605,97,289
18606,52,289
18607,69,289
18608,51,289
18609,0,289
18610,13,289
18611,17,289
18612,8,289
18613,29,289
18614,30,289
18615,16,289
18616,60,289
18617,56,289
18618,76,962
18619,24,962
18620,86,962
18621,36,962
18622,70,962
18623,80,962
18624,55,962
18625,33,1047
18626,50,1047
18627,57,1047
18628,66,1047
18629,65,1047
18630,31,1047
18631,73,1047
18632,18,1047
18633,41,1047
18634,43,1047
18635,53,1047
18636,64,1047
18637,87,1047
18638,89,1047
18639,44,1047
18640,76,445
18641,24,445
18642,86,445
18643,36,445
18644,70,445
18645,80,445
18646,55,445
18647,33,851
18648,50,851
18649,57,851
18650,66,851
18651,65,851
18652,31,851
18653,73,851
18654,18,851
18655,41,851
18656,43,851
18657,53,851
18658,64,851
18659,87,851
18660,89,851
18661,44,851
18662,85,806
18663,48,806
18664,72,806
18665,99,806
18666,45,806
18667,69,806
18668,32,806
18669,10,806
18670,16,806
18671,101,806
18672,78,806
18673,49,806
18674,12,806
18675,79,806
18676,62,806
18677,95,806
18678,11,806
18679,40,806
18680,3,806
18681,96,806
18682,83,806
18683,14,806
18684,60,806
18685,84,806
18686,46,806
18687,92,806
18688,2,806
18689,98,806
18690,4,806
18691,61,806
18692,34,806
18693,22,806
18694,84,431
18695,19,431
18696,59,431
18697,101,431
18698,88,431
18699,35,431
18700,96,431
18701,94,431
18702,29,431
18703,79,431
18704,28,431
18705,27,431
18706,15,431
18707,93,431
18708,62,431
18709,2,431
18710,25,431
18711,83,431
18712,26,431
18713,74,431
18714,13,431
18715,91,431
18716,52,431
18717,54,431
18718,95,431
18719,47,431
18720,33,372
18721,50,372
18722,57,372
18723,66,372
18724,65,372
18725,31,372
18726,73,372
18727,18,372
18728,41,372
18729,43,372
18730,53,372
18731,64,372
18732,87,372
18733,89,372
18734,44,372
18735,84,15
18736,19,15
18737,59,15
18738,101,15
18739,88,15
18740,35,15
18741,96,15
18742,94,15
18743,29,15
18744,79,15
18745,28,15
18746,27,15
18747,15,15
18748,93,15
18749,62,15
18750,2,15
18751,25,15
18752,83,15
18753,26,15
18754,74,15
18755,13,15
18756,91,15
18757,52,15
18758,54,15
18759,95,15
18760,47,15
18761,25,966
18762,7,966
18763,59,966
18764,94,966
18765,71,966
18766,101,966
18767,23,966
18768,9,966
18769,79,966
18770,52,966
18771,4,966
18772,100,966
18773,11,966
18774,84,966
18775,58,966
18776,10,966
18777,45,966
18778,77,966
18779,75,966
